Heal_UID,Day,Disease Healed,Sector
1062,174,The Shivers,6
1063,175,Smokesickness,9
1064,175,The Shivers,6
1065,176,Gurglepox,11
1066,176,Smokesickness,10
1067,176,The Shivers,6
1068,177,Scramblepox,1
1069,177,Smokesickness,11
1070,177,Smokesickness,11
1071,177,Smokesickness,11
1072,177,Smokesickness,11
1073,177,Smokesickness,11
1074,177,Smokesickness,11
1075,177,Smokesickness,11
1076,177,Smokesickness,11
1077,177,Smokesickness,11
1078,177,The Shivers,6
1079,178,Smokesickness,7
1080,178,Scraped Knee,1
1081,178,Scraped Elbow,1
1082,178,Scraped Elbow,1
1083,178,The Shivers,12
1084,179,Gurglepox,11
1085,179,Scramblepox,9
1086,179,Smokesickness,7
1087,179,Smokesickness,7
1088,179,The Shivers,8
1089,180,Chucklepox,3
1090,180,Smokesickness,6
1091,180,The Shivers,6
1092,181,Chucklepox,6
1093,181,Bumblepox,6
1094,181,Bumblepox,9
1095,181,The Shivers,6
1096,182,Bumblepox,10
1097,182,Smokesickness,4
1098,182,Smokesickness,4
1099,182,Scraped Knee,11
1100,182,Scraped Knee,11
1101,182,Scraped Elbow,11
1102,182,The Shivers,3
1103,183,Bumblepox,11
1104,183,Smokesickness,11
1105,183,The Shivers,2
1106,184,Babblepox,7
1107,184,Bumblepox,7
1108,184,Bumblepox,7
1109,184,Smokesickness,6
1110,184,Smokesickness,6
1111,184,The Shivers,6
1112,185,Rumblepox,10
1113,185,Rumblepox,10
1114,185,Rumblepox,10
1115,185,Rumblepox,10
1116,185,Rumblepox,10
1117,185,Scramblepox,7
1118,185,Chucklepox,7
1119,185,Chucklepox,7
1120,185,Scramblepox,1
1121,185,Disease Syndrome,9
1122,185,Parachondria,9
1123,185,Problems Disorder,9
1124,185,Parachondria,9
1125,185,Disease Syndrome,9
1126,185,Disease Syndrome,9
1127,185,Parachondria,9
1128,185,Problems Disorder,9
1129,185,Problems Disorder,9
1130,185,Problems Disorder,9
1131,185,Problems Disorder,9
1132,186,Scramblepox,2
1133,186,Smokesickness,7
1134,186,The Shivers,6
1135,187,Scramblepox,5
1136,187,Smokesickness,8
1137,187,Smokesickness,8
1138,187,Smokesickness,8
1139,187,The Shivers,11
1140,188,Smokesickness,11
1141,188,The Shivers,7
1142,189,Gurglepox,2
1143,189,Scramblepox,2
1144,189,Gurglepox,2
1145,189,Bumblepox,2
1146,189,Scramblepox,7
1147,189,Smokesickness,10
1148,189,The Shivers,2
1149,190,Rumblepox,4
1150,190,Scramblepox,8
1151,190,Smokesickness,7
1152,190,Smokesickness,7
1153,190,Smokesickness,7
1154,190,Smokesickness,7
1155,190,The Shivers,10
1156,191,Smokesickness,11
1157,191,Smokesickness,11
1158,192,Rumblepox,6
1159,192,Rumblepox,6
1160,192,Rumblepox,6
1161,192,Rumblepox,6
1162,192,Scramblepox,10
1163,192,Smokesickness,11
1164,192,Smokesickness,11
1165,192,Smokesickness,11
1166,192,The Shivers,12
1167,193,Scramblepox,4
1168,193,Scramblepox,9
1169,193,Smokesickness,2
1170,193,Smokesickness,2
1171,193,Smokesickness,2
1172,193,Smokesickness,2
1173,193,The Shivers,6
1174,194,Disease Syndrome,7
1175,194,Parachondria,7
1176,194,Problems Disorder,7
1177,194,Parachondria,7
1178,194,Problems Disorder,7
1179,194,Parachondria,7
1180,194,Disease Syndrome,7
1181,194,Problems Disorder,7
1182,194,Problems Disorder,7
1183,194,Parachondria,7
1184,194,Disease Syndrome,7
1185,194,Problems Disorder,7
1186,194,Disease Syndrome,7
1187,194,Smokesickness,11
1188,194,Smokesickness,11
1189,194,Smokesickness,11
1190,194,Smokesickness,11
1191,194,Smokesickness,11
1192,194,The Shivers,2
1193,195,Smokesickness,4
1194,195,Smokesickness,4
1195,195,The Shivers,11
1196,196,Smokesickness,7
1197,196,The Shivers,12
1198,197,Chucklepox,7
1199,197,Rumblepox,7
1200,197,Scramblepox,7
1201,197,Scramblepox,1
1202,197,Smokesickness,10
1203,197,Smokesickness,10
1204,197,Smokesickness,10
1205,197,Smokesickness,10
1206,197,Smokesickness,10
1207,198,Gurglepox,5
1208,198,Rumblepox,5
1209,198,Bumblepox,2
1210,198,Smokesickness,11
1211,198,Smokesickness,11
1212,198,The Shivers,2
1213,199,Chucklepox,2
1214,199,Babblepox,2
1215,199,Bumblepox,5
1216,199,Smokesickness,11
1217,199,The Shivers,12
1218,200,Rumblepox,4
1219,200,Rumblepox,4
1220,200,Scramblepox,4
1221,200,Smokesickness,9
1222,200,Smokesickness,9
1223,200,Smokesickness,9
1224,200,Smokesickness,9
1225,201,Scramblepox,7
1226,201,Disease Syndrome,10
1227,201,Parachondria,10
1228,201,Parachondria,10
1229,201,Problems Disorder,10
1230,201,Problems Disorder,10
1231,201,Disease Syndrome,10
1232,201,Problems Disorder,10
1233,201,Disease Syndrome,10
1234,201,Problems Disorder,10
1235,201,Parachondria,10
1236,201,Smokesickness,10
1237,201,Smokesickness,10
1238,201,Smokesickness,10
1239,201,Smokesickness,10
1240,201,Smokesickness,10
1241,201,Smokesickness,10
1242,201,Scraped Knee,8
1243,201,The Shivers,6
1244,202,The Shivers,4
1245,203,Scramblepox,9
1246,203,Disease Syndrome,7
1247,203,Problems Disorder,7
1248,203,Problems Disorder,7
1249,203,Problems Disorder,7
1250,203,Parachondria,7
1251,203,Problems Disorder,7
1252,203,Problems Disorder,7
1253,203,Problems Disorder,7
1254,203,Disease Syndrome,7
1255,203,Disease Syndrome,7
1256,203,Problems Disorder,7
1257,203,Problems Disorder,7
1258,203,Disease Syndrome,7
1259,203,Problems Disorder,7
1260,203,Smokesickness,11
1261,203,Smokesickness,11
1262,203,Smokesickness,11
1263,203,The Shivers,12
1264,204,Rumblepox,7
1265,204,Chucklepox,7
1266,205,Gurglepox,10
1267,205,Scramblepox,9
1268,205,Smokesickness,11
1269,205,Smokesickness,11
1270,205,Smokesickness,11
1271,205,The Shivers,4
1272,206,Bumblepox,10
1273,206,The Shivers,10
1274,207,Smokesickness,4
1275,207,The Shivers,6
1276,208,Rumblepox,2
1277,208,Rumblepox,2
1278,208,Smokesickness,8
1279,208,Smokesickness,8
1280,208,Scraped Elbow,8
1281,208,Scraped Elbow,8
1282,208,Scraped Knee,8
1283,208,The Shivers,12
1284,209,Scramblepox,1
1285,209,Smokesickness,10
1286,209,Smokesickness,10
1287,209,The Shivers,4
1288,210,Babblepox,5
1289,210,Chucklepox,5
1290,210,Scramblepox,5
1291,210,Scramblepox,4
1292,210,Smokesickness,11
1293,210,Smokesickness,11
1294,210,Smokesickness,11
1295,210,The Shivers,6
1296,211,Scramblepox,3
1297,211,Scraped Elbow,12
1298,211,Scraped Elbow,12
1299,211,Scraped Knee,12
1300,211,Scraped Knee,12
1301,211,The Shivers,10
1302,212,Gurglepox,11
1303,212,Scramblepox,4
1304,212,The Shivers,6
1305,213,Scramblepox,7
1306,213,Smokesickness,11
1307,213,Smokesickness,11
1308,213,Smokesickness,11
1309,213,Smokesickness,11
1310,213,Smokesickness,11
1311,213,Smokesickness,11
1312,213,Smokesickness,11
1313,213,The Shivers,9
1314,214,Chucklepox,8
1315,214,Smokesickness,9
1316,214,Smokesickness,9
1317,214,Smokesickness,9
1318,214,The Shivers,6
1319,215,The Shivers,11
1320,216,Smokesickness,5
1321,216,Smokesickness,5
1322,216,Smokesickness,5
1323,216,Smokesickness,5
1324,216,Smokesickness,5
1325,216,The Shivers,7
1326,217,Chucklepox,7
1327,217,Chucklepox,7
1328,217,Smokesickness,10
1329,217,The Shivers,12
1330,218,The Shivers,7
1331,219,Parachondria,7
1332,219,Problems Disorder,7
1333,219,Problems Disorder,7
1334,219,Disease Syndrome,7
1335,219,Disease Syndrome,7
1336,219,Problems Disorder,7
1337,219,Problems Disorder,7
1338,219,Disease Syndrome,7
1339,219,Disease Syndrome,7
1340,219,Parachondria,7
1341,219,Problems Disorder,7
1342,219,Disease Syndrome,7
1343,219,Disease Syndrome,7
1344,219,Problems Disorder,7
1345,219,Parachondria,7
1346,219,Disease Syndrome,7
1347,219,Disease Syndrome,7
1348,219,Smokesickness,3
1349,219,Smokesickness,3
1350,219,Smokesickness,3
1351,219,The Shivers,12
1352,220,Rumblepox,6
1353,220,Rumblepox,6
1354,220,Rumblepox,6
1355,220,Rumblepox,6
1356,220,Rumblepox,6
1357,220,Chucklepox,3
1358,220,Gurglepox,9
1359,220,Smokesickness,4
1360,220,Smokesickness,4
1361,220,Smokesickness,4
1362,220,Scraped Knee,5
1363,220,Scraped Knee,5
1364,220,Scraped Knee,5
1365,220,The Shivers,12
1366,221,Scramblepox,1
1367,221,Smokesickness,9
1368,221,Scraped Knee,11
1369,221,Scraped Elbow,11
1370,221,Scraped Knee,11
1371,222,Smokesickness,9
1372,222,Smokesickness,9
1373,222,Smokesickness,9
1374,222,Smokesickness,9
1375,223,Scramblepox,5
1376,223,Smokesickness,7
1377,223,Smokesickness,7
1378,223,Smokesickness,7
1379,223,Smokesickness,7
1380,224,Smokesickness,7
1381,224,Smokesickness,7
1382,224,Smokesickness,7
1383,224,Smokesickness,7
1384,224,Smokesickness,7
1385,224,Smokesickness,7
1386,224,The Shivers,1
1387,225,Babblepox,7
1388,225,Scramblepox,5
1389,225,Scraped Elbow,11
1390,225,Scraped Knee,11
1391,225,Scraped Elbow,11
1392,226,Rumblepox,6
1393,226,Rumblepox,6
1394,226,Rumblepox,6
1395,226,Rumblepox,6
1396,226,Bumblepox,6
1397,226,Smokesickness,11
1398,226,Smokesickness,11
1399,226,Smokesickness,11
1400,226,The Shivers,6
1401,227,Babblepox,6
1402,227,Babblepox,6
1403,227,Bumblepox,6
1404,227,Smokesickness,7
1405,227,The Shivers,6
1406,228,Chucklepox,1
1407,228,Smokesickness,7
1408,228,Smokesickness,7
1409,228,Smokesickness,7
1410,228,Smokesickness,7
1411,229,Rumblepox,2
1412,229,Chucklepox,2
1413,229,Chucklepox,2
1414,229,Scramblepox,9
1415,229,Smokesickness,7
1416,229,Smokesickness,7
1417,229,Scraped Knee,2
1418,229,The Shivers,4
1419,230,The Shivers,8
1420,231,Mildly But Persistently Itchy Throat,8
1421,231,Bumblepox,1
1422,231,Smokesickness,11
1423,231,Smokesickness,11
1424,231,Smokesickness,11
1425,231,Smokesickness,11
1426,231,Smokesickness,11
1427,231,Smokesickness,11
1428,231,Smokesickness,11
1429,231,Smokesickness,11
1430,231,Smokesickness,11
1431,231,Smokesickness,11
1432,232,Smokesickness,8
1433,232,Smokesickness,8
1434,232,Smokesickness,8
1435,232,Smokesickness,8
1436,232,Smokesickness,8
1437,232,Smokesickness,8
1438,232,Smokesickness,8
1439,232,The Shivers,7
1440,233,Scramblepox,1
1441,233,Smokesickness,2
1442,233,Smokesickness,2
1443,233,Smokesickness,2
1444,234,Bumblepox,8
1445,234,Smokesickness,4
1446,234,Smokesickness,4
1447,234,Smokesickness,4
1448,234,The Shivers,6
1449,235,Scramblepox,3
1450,236,Bumblepox,9
1451,236,Smokesickness,10
1452,236,The Shivers,7
1453,237,Bumblepox,5
1454,237,Smokesickness,6
1455,237,The Shivers,6
1456,238,Smokesickness,8
1457,238,Smokesickness,8
1458,238,The Shivers,6
1459,239,Rumblepox,7
1460,239,Rumblepox,7
1461,239,Rumblepox,7
1462,239,Rumblepox,7
1463,239,Rumblepox,7
1464,239,Rumblepox,7
1465,239,Scramblepox,9
1466,239,Smokesickness,9
1467,240,The Shivers,12
1468,241,Chucklepox,5
1469,241,Chucklepox,5
1470,241,Scramblepox,9
1471,241,Scraped Knee,12
1472,241,Scraped Knee,12
1473,241,Scraped Elbow,12
1474,241,Scraped Elbow,12
1475,241,Scraped Knee,12
1476,241,Scraped Elbow,12
1477,241,Scraped Knee,12
1478,241,Scraped Knee,12
1479,241,Scraped Elbow,12
1480,241,Scraped Knee,12
1481,241,The Shivers,11
1482,242,Babblepox,4
1483,242,Bumblepox,4
1484,242,Scramblepox,10
1485,242,Smokesickness,6
1486,242,Smokesickness,6
1487,242,Smokesickness,6
1488,242,Scraped Knee,10
1489,242,Scraped Elbow,10
1490,242,Scraped Knee,10
1491,242,The Shivers,6
1492,243,Scramblepox,1
1493,243,Parachondria,9
1494,243,Disease Syndrome,9
1495,243,Disease Syndrome,9
1496,243,Problems Disorder,9
1497,243,Disease Syndrome,9
1498,243,Problems Disorder,9
1499,243,Disease Syndrome,9
1500,243,Problems Disorder,9
1501,243,Disease Syndrome,9
1502,243,Parachondria,9
1503,243,Disease Syndrome,9
1504,243,The Shivers,6
1505,244,Gurglepox,11
1506,244,Bumblepox,12
1507,244,Smokesickness,7
1508,244,The Shivers,3
1509,245,Bumblepox,3
1510,245,Smokesickness,6
1511,245,Smokesickness,6
1512,245,Smokesickness,6
1513,245,The Shivers,2
1514,246,Scramblepox,4
1515,246,The Shivers,5
1516,247,Bumblepox,8
1517,247,Chucklepox,8
1518,247,Bumblepox,3
1519,247,Smokesickness,4
1520,247,Smokesickness,4
1521,247,The Shivers,6
1522,248,Rumblepox,6
1523,248,Rumblepox,6
1524,248,Chucklepox,9
1525,248,Chucklepox,9
1526,248,Gurglepox,2
1527,248,Scramblepox,4
1528,248,Smokesickness,8
1529,248,Smokesickness,8
1530,248,Smokesickness,8
1531,248,Scraped Elbow,12
1532,248,Scraped Knee,12
1533,248,Scraped Knee,12
1534,248,Scraped Elbow,12
1535,248,The Shivers,9
1536,249,Bumblepox,8
1537,249,Babblepox,8
1538,249,Babblepox,8
1539,249,The Shivers,2
1540,250,Babblepox,8
1541,250,Scramblepox,8
1542,250,Chucklepox,8
1543,250,Scramblepox,8
1544,250,Smokesickness,9
1545,250,The Shivers,6
1546,251,Gurglepox,4
1547,251,Scramblepox,7
1548,251,Smokesickness,8
1549,251,Smokesickness,8
1550,251,The Shivers,8
1551,252,Smokesickness,6
1552,252,Smokesickness,6
1553,252,The Shivers,3
1554,253,Bumblepox,9
1555,253,Smokesickness,7
1556,253,The Shivers,2
1557,254,Rumblepox,12
1558,254,Rumblepox,12
1559,254,Rumblepox,12
1560,254,Rumblepox,12
1561,254,Rumblepox,12
1562,254,Rumblepox,12
1563,254,Rumblepox,12
1564,254,Rumblepox,12
1565,254,Rumblepox,12
1566,254,Rumblepox,12
1567,254,Rumblepox,12
1568,254,Rumblepox,12
1569,254,Chucklepox,3
1570,254,Rumblepox,3
1571,254,Scramblepox,3
1572,254,Scraped Knee,11
1573,255,Chucklepox,3
1574,255,Chucklepox,3
1575,255,Smokesickness,10
1576,255,Smokesickness,10
1577,255,The Shivers,6
1578,256,Smokesickness,9
1579,256,Smokesickness,9
1580,256,Smokesickness,9
1581,256,Smokesickness,9
1582,256,The Shivers,6
1583,257,Chucklepox,5
1584,257,Chucklepox,5
1585,257,Smokesickness,5
1586,257,The Shivers,6
1587,258,Rumblepox,4
1588,258,Gurglepox,4
1589,258,Gurglepox,4
1590,258,Scramblepox,4
1591,258,The Shivers,1
1592,259,Mildly But Persistently Itchy Throat,7
1593,259,The Shivers,7
1594,260,Bumblepox,4
1595,260,Smokesickness,8
1596,260,Scraped Knee,11
1597,260,The Shivers,2
1598,261,The Shivers,6
1599,262,Bumblepox,2
1600,262,Babblepox,2
1601,262,Babblepox,2
1602,262,Chucklepox,2
1603,262,Scramblepox,6
1604,262,Smokesickness,11
1605,262,Smokesickness,11
1606,262,Smokesickness,11
1607,262,Smokesickness,11
1608,263,Smokesickness,6
1609,263,The Shivers,2
1610,264,Bumblepox,7
1611,264,Babblepox,7
1612,264,Scraped Elbow,7
1613,264,Scraped Knee,7
1614,265,Chucklepox,10
1615,265,Bumblepox,10
1616,265,Bumblepox,11
1617,265,Smokesickness,3
1618,265,Scraped Elbow,5
1619,265,The Shivers,6
1620,266,Bumblepox,10
1621,266,The Shivers,6
1622,267,Bumblepox,1
1623,267,Problems Disorder,9
1624,267,Problems Disorder,9
1625,267,Disease Syndrome,9
1626,267,Parachondria,9
1627,267,Disease Syndrome,9
1628,267,Problems Disorder,9
1629,267,Disease Syndrome,9
1630,267,Parachondria,9
1631,267,Problems Disorder,9
1632,267,Parachondria,9
1633,267,Disease Syndrome,9
1634,267,Problems Disorder,9
1635,267,Disease Syndrome,9
1636,267,Problems Disorder,9
1637,267,Parachondria,9
1638,267,Parachondria,9
1639,267,Problems Disorder,9
1640,267,Parachondria,9
1641,267,The Shivers,11
1642,268,Scraped Knee,12
1643,268,Scraped Knee,12
1644,268,Scraped Knee,12
1645,268,Scraped Knee,12
1646,268,Scraped Knee,12
1647,268,The Shivers,6
1648,269,Rumblepox,9
1649,269,Rumblepox,9
1650,269,Rumblepox,9
1651,269,Rumblepox,9
1652,269,Rumblepox,9
1653,269,Rumblepox,9
1654,269,Scramblepox,2
1655,269,Chucklepox,2
1656,269,Bumblepox,2
1657,269,Scramblepox,1
1658,269,Smokesickness,6
1659,269,Smokesickness,6
1660,269,The Shivers,6
1661,270,Gurglepox,3
1662,270,Chucklepox,3
1663,270,Chucklepox,3
1664,270,Bumblepox,4
1665,270,Smokesickness,11
1666,270,Smokesickness,11
1667,270,Smokesickness,11
1668,270,Smokesickness,11
1669,270,The Shivers,6
1670,271,Smokesickness,10
1671,271,Smokesickness,10
1672,272,Babblepox,6
1673,272,Scramblepox,6
1674,272,Scramblepox,4
1675,272,Smokesickness,10
1676,272,Smokesickness,10
1677,272,The Shivers,6
1678,273,Scramblepox,5
1679,273,Smokesickness,10
1680,274,Babblepox,7
1681,274,Bumblepox,7
1682,274,Scramblepox,6
1683,274,Problems Disorder,10
1684,274,Disease Syndrome,10
1685,274,Disease Syndrome,10
1686,274,Parachondria,10
1687,274,Problems Disorder,10
1688,274,Parachondria,10
1689,274,Problems Disorder,10
1690,274,Problems Disorder,10
1691,274,Problems Disorder,10
1692,274,Disease Syndrome,10
1693,274,The Shivers,4
1694,275,Scramblepox,9
1695,275,Babblepox,9
1696,275,Bumblepox,7
1697,275,Problems Disorder,9
1698,275,Parachondria,9
1699,275,Parachondria,9
1700,275,Problems Disorder,9
1701,275,Problems Disorder,9
1702,275,Parachondria,9
1703,275,Problems Disorder,9
1704,275,Problems Disorder,9
1705,275,Parachondria,9
1706,275,Disease Syndrome,9
1707,275,Parachondria,9
1708,275,Problems Disorder,9
1709,275,Disease Syndrome,9
1710,275,Parachondria,9
1711,275,Problems Disorder,9
1712,275,Disease Syndrome,9
1713,275,The Shivers,3
1714,276,Rumblepox,5
1715,276,Scramblepox,8
1716,276,Smokesickness,11
1717,276,Smokesickness,11
1718,276,Smokesickness,11
1719,276,The Shivers,10
1720,277,Rumblepox,3
1721,277,Rumblepox,3
1722,277,Rumblepox,3
1723,277,Rumblepox,3
1724,277,Rumblepox,3
1725,277,Bumblepox,9
1726,277,Smokesickness,5
1727,277,Smokesickness,5
1728,277,Scraped Knee,5
1729,277,The Shivers,5
1730,278,Scramblepox,12
1731,278,Smokesickness,5
1732,278,Smokesickness,5
1733,278,The Shivers,1
1734,279,Bumblepox,11
1735,279,Smokesickness,8
1736,279,Smokesickness,8
1737,279,Smokesickness,8
1738,279,Smokesickness,8
1739,279,Smokesickness,8
1740,279,The Shivers,5
1741,280,The Shivers,6
1742,281,The Shivers,7
1743,282,Chucklepox,5
1744,282,Scramblepox,5
1745,282,Rumblepox,5
1746,282,Smokesickness,3
1747,282,Smokesickness,3
1748,282,Smokesickness,3
1749,282,Smokesickness,3
1750,282,The Shivers,6
1751,283,Chucklepox,6
1752,283,Mildly But Persistently Itchy Throat,11
1753,283,Scramblepox,5
1754,283,Smokesickness,9
1755,283,Smokesickness,9
1756,283,Scraped Elbow,12
1757,283,Scraped Knee,12
1758,283,Scraped Knee,12
1759,283,Scraped Knee,12
1760,283,Scraped Knee,12
1761,284,Bumblepox,6
1762,284,Bumblepox,6
1763,284,Bumblepox,4
1764,284,Smokesickness,11
1765,284,Smokesickness,11
1766,284,Smokesickness,11
1767,284,Smokesickness,11
1768,284,Smokesickness,11
1769,284,The Shivers,4
1770,285,Scramblepox,7
1771,285,Scraped Knee,4
1772,285,Scraped Elbow,4
1773,285,Scraped Knee,4
1774,285,The Shivers,4
1775,286,Gurglepox,11
1776,286,Bumblepox,8
1777,286,Smokesickness,5
1778,286,Smokesickness,5
1779,286,The Shivers,12
1780,287,Smokesickness,11
1781,287,Smokesickness,11
1782,287,Smokesickness,11
1783,287,Smokesickness,11
1784,287,Smokesickness,11
1785,287,Smokesickness,11
1786,287,Smokesickness,11
1787,287,Smokesickness,11
1788,287,Smokesickness,11
1789,287,The Shivers,2
1790,288,Rumblepox,4
1791,288,Rumblepox,4
1792,288,Rumblepox,4
1793,288,Rumblepox,4
1794,288,Smokesickness,10
1795,288,Smokesickness,10
1796,288,The Shivers,12
1797,289,Mildly But Persistently Itchy Throat,9
1798,289,Scramblepox,9
1799,289,Smokesickness,10
1800,289,Smokesickness,10
1801,289,Smokesickness,10
1802,289,Smokesickness,10
1803,289,Smokesickness,10
1804,289,Scraped Knee,11
1805,289,Scraped Elbow,11
1806,289,The Shivers,2
1807,290,Bumblepox,2
1808,290,Smokesickness,8
1809,290,Smokesickness,8
1810,290,The Shivers,7
1811,291,Chucklepox,6
1812,291,Smokesickness,10
1813,291,Smokesickness,10
1814,291,Smokesickness,10
1815,291,Smokesickness,10
1816,291,Smokesickness,10
1817,291,Smokesickness,10
1818,291,Smokesickness,10
1819,291,Smokesickness,10
1820,291,Smokesickness,10
1821,291,Scraped Elbow,3
1822,291,The Shivers,8
1823,292,Smokesickness,9
1824,292,Smokesickness,9
1825,292,Smokesickness,9
1826,292,The Shivers,10
1827,293,Scramblepox,5
1828,293,Chucklepox,5
1829,293,Scramblepox,1
1830,293,The Shivers,5
1831,294,Scramblepox,6
1832,294,The Shivers,4
1833,295,Gurglepox,5
1834,295,Bumblepox,3
1835,295,Smokesickness,3
1836,295,The Shivers,6
1837,296,Smokesickness,8
1838,296,Smokesickness,8
1839,296,The Shivers,6
1840,297,Rumblepox,1
1841,297,Rumblepox,1
1842,297,Rumblepox,1
1843,297,Rumblepox,1
1844,297,Rumblepox,1
1845,297,Rumblepox,1
1846,297,Bumblepox,5
1847,297,Smokesickness,10
1848,297,Smokesickness,10
1849,297,Smokesickness,10
1850,297,The Shivers,3
1851,298,Disease Syndrome,10
1852,298,Problems Disorder,10
1853,298,Problems Disorder,10
1854,298,Problems Disorder,10
1855,298,Problems Disorder,10
1856,298,Problems Disorder,10
1857,298,Problems Disorder,10
1858,298,Problems Disorder,10
1859,298,Problems Disorder,10
1860,298,Problems Disorder,10
1861,298,Disease Syndrome,10
1862,298,Problems Disorder,10
1863,298,Problems Disorder,10
1864,298,Problems Disorder,10
1865,298,Problems Disorder,10
1866,298,Smokesickness,10
1867,298,Smokesickness,10
1868,298,Smokesickness,10
1869,298,Smokesickness,10
1870,298,Smokesickness,10
1871,298,Smokesickness,10
1872,298,The Shivers,8
1873,299,Chucklepox,7
1874,299,Bumblepox,7
1875,299,Chucklepox,7
1876,299,Scramblepox,9
1877,299,Smokesickness,10
1878,299,Smokesickness,10
1879,299,Smokesickness,10
1880,299,The Shivers,9
1881,300,Bumblepox,7
1882,300,Scramblepox,10
1883,300,Smokesickness,10
1884,300,Smokesickness,10
1885,300,Smokesickness,10
1886,300,Smokesickness,10
1887,300,Smokesickness,10
1888,300,Smokesickness,10
1889,300,Smokesickness,10
1890,300,Scraped Knee,9
1891,300,The Shivers,6
1892,301,Bumblepox,9
1893,301,The Shivers,12
1894,302,Scramblepox,10
1895,302,Smokesickness,6
1896,302,Smokesickness,6
1897,302,Scraped Knee,3
1898,302,The Shivers,12
1899,303,Bumblepox,10
1900,303,Scramblepox,11
1901,303,Smokesickness,6
1902,303,Smokesickness,6
1903,303,The Shivers,12
1904,304,Babblepox,3
1905,304,Babblepox,3
1906,304,Babblepox,3
1907,304,Smokesickness,5
1908,304,Smokesickness,5
1909,304,Smokesickness,5
1910,304,Smokesickness,5
1911,304,The Shivers,6
1912,305,Bumblepox,3
1913,305,Smokesickness,6
